Breakfast included_booking,Cancel Later_booking,Discount_booking,Discount_expedia,Distance from center_booking,Extras included_expedia,Free Cancellation_booking,Friday,Grade_booking,Grade_expedia,Index_booking,Index_expedia,Is refundable_expedia,LOS,Late payment_expedia,Location grade_booking,Monday,Late payment_booking,Num of Reviews_booking,Num of Reviews_expedia,Option Member_expedia,TTT,Wednesday,Diff_B-E
0,1,0,0,2500,0,1,0,7.9,8.2,73,41,1,1,0,0,1,1,1023,1008.0,0,6,0,-100.56
0,1,0,1,2500,0,1,0,7.9,8.2,96,96,1,3,0,0,0,1,1024,1001.0,1,2,1,-279.0
0,1,0,1,2500,0,1,0,7.9,8.2,74,44,1,4,0,0,0,1,1024,1001.0,1,7,1,-346.99
0,1,0,1,2500,0,1,0,7.9,8.2,86,46,1,5,0,0,0,1,1024,1001.0,1,7,1,-440.3600000000001
0,1,0,0,2500,0,1,0,7.9,8.2,93,98,1,2,0,0,0,1,1024,1001.0,0,8,1,-229.48
0,1,0,1,2500,0,1,0,7.9,8.2,79,37,1,3,0,0,0,1,1024,1001.0,1,8,1,-256.48
0,1,0,1,2500,0,1,0,7.9,8.2,90,42,1,4,0,0,0,1,1024,1001.0,1,8,1,-349.7500000000001
0,1,0,1,2500,0,1,0,7.9,8.2,80,53,1,5,0,0,0,1,1024,1001.0,1,8,1,-469.98
0,1,0,0,2500,0,1,0,7.9,8.2,85,80,1,2,0,0,0,1,1024,1001.0,0,9,1,-229.48
0,1,0,1,2500,0,1,0,7.9,8.2,97,72,1,5,0,0,0,1,1024,1001.0,1,9,1,-496.81
0,1,0,0,2500,0,1,0,7.9,8.2,75,80,1,2,0,0,0,1,1024,1001.0,1,16,1,-207.75000000000009
0,1,0,1,2500,0,1,0,7.9,8.2,69,38,1,3,0,0,0,1,1024,1001.0,1,16,1,-207.67
0,1,0,0,2500,0,1,0,7.9,8.2,65,71,1,1,0,0,0,1,1024,1001.0,0,17,1,-91.83
0,1,0,1,2500,0,1,0,7.9,8.2,94,85,1,4,0,0,0,1,1024,1001.0,1,17,1,-245.02999999999983
0,1,0,1,2500,0,1,0,7.9,8.2,75,85,1,4,0,0,0,1,1024,1001.0,1,24,1,-375.1600000000001
0,1,0,1,2500,0,1,0,7.9,8.2,88,95,1,5,0,0,0,1,1024,1001.0,1,24,1,-470.5600000000002
0,1,0,1,2500,0,1,0,7.9,8.2,85,98,1,4,0,0,0,1,1024,1001.0,1,25,1,-377.1600000000001
0,1,0,1,2500,0,1,0,7.9,8.2,89,99,1,5,0,0,0,1,1024,1001.0,1,25,1,-471.74
0,1,0,1,2500,0,1,0,7.9,8.2,85,87,1,4,0,0,0,1,1024,1001.0,1,26,1,-379.29
0,1,0,1,2500,0,1,0,7.9,8.2,93,81,1,5,0,0,0,1,1024,1001.0,1,26,1,-475.8700000000001
0,1,0,1,2500,0,1,0,7.9,8.2,76,68,1,4,0,0,0,1,1024,1001.0,1,27,1,-381.1400000000001
0,1,0,1,2500,0,1,0,7.9,8.2,77,82,1,5,0,0,0,1,1024,1001.0,1,27,1,-477.72
0,1,0,1,2500,0,1,0,7.9,8.2,73,71,1,4,0,0,0,1,1024,1001.0,1,28,1,-382.04
0,1,0,1,2500,0,1,0,7.9,8.2,79,81,1,5,0,0,0,1,1024,1001.0,1,28,1,-474.97
0,1,0,1,2500,0,1,0,7.9,8.2,88,83,1,4,0,0,0,1,1024,1001.0,1,29,1,-379.29
0,1,0,1,2500,0,1,0,7.9,8.2,92,93,1,5,0,0,0,1,1024,1001.0,1,29,1,-473.54
0,1,0,1,2500,0,1,0,7.9,8.2,89,95,1,4,0,0,0,1,1024,1001.0,1,30,1,-378.96
0,1,0,1,2500,0,1,1,7.9,8.2,54,37,1,3,0,0,0,1,1023,1001.0,1,6,0,-338.2199999999999
0,1,0,1,2500,0,1,1,7.9,8.2,64,49,1,4,0,0,0,1,1023,1001.0,1,6,0,-438.49
0,1,0,0,2500,0,1,1,7.9,8.2,40,92,1,1,0,0,0,1,1023,1001.0,0,7,0,-130.79000000000002
0,1,0,0,2500,0,1,1,7.9,8.2,63,74,1,2,0,0,0,1,1023,1001.0,0,7,0,-266.69999999999993
0,1,0,1,2500,0,1,1,7.9,8.2,63,43,1,3,0,0,0,1,1023,1001.0,1,7,0,-301.47
0,1,0,1,2500,0,1,1,7.9,8.2,87,72,1,5,0,0,0,1,1023,1001.0,1,7,0,-539.27
0,1,0,1,2500,0,1,1,7.9,8.2,87,91,1,4,0,0,0,1,1023,1001.0,1,8,0,-438.49
0,1,0,1,2500,0,1,1,7.9,8.2,75,84,1,5,0,0,0,1,1023,1001.0,1,8,0,-557.03
0,1,0,1,2500,0,1,1,7.9,8.2,72,96,1,4,0,0,0,1,1023,1001.0,1,11,0,-455.9500000000001
0,1,0,1,2500,0,1,1,7.9,8.2,79,70,1,3,0,0,0,1,1023,1001.0,1,12,0,-283.38
0,1,0,1,2500,0,1,1,7.9,8.2,98,39,1,3,0,0,0,1,1023,1001.0,1,13,0,-265.02
0,1,0,0,2500,0,1,1,7.9,8.2,62,79,1,2,0,0,0,1,1023,1001.0,1,14,0,-242.06
0,1,0,1,2500,0,1,1,7.9,8.2,99,29,1,3,0,0,0,1,1023,1001.0,1,14,0,-247.06999999999996
0,1,0,0,2500,0,1,1,7.9,8.2,49,64,1,1,0,0,0,1,1023,1001.0,0,15,0,-117.78
0,1,0,1,2500,0,1,1,7.9,8.2,91,51,1,3,0,0,0,1,1023,1001.0,1,15,0,-247.06999999999996
0,1,0,1,2500,0,1,1,7.9,8.2,94,68,1,4,0,0,0,1,1023,1001.0,1,15,0,-329.9699999999999
0,1,0,1,2500,0,1,1,7.9,8.2,18,88,1,4,0,0,0,1,1023,1001.0,1,28,0,-418.54
0,0,0,0,1600,0,0,0,7.8,7.8,52,77,1,1,0,0,1,0,3583,1150.0,1,1,0,-76.66
0,0,1,0,1600,0,0,0,7.8,7.8,35,77,1,2,0,0,1,0,3583,1150.0,1,1,0,-205.68
0,0,1,0,1600,0,0,0,7.8,7.8,54,75,1,4,0,0,1,0,3583,1150.0,1,1,0,-483.4699999999999
0,1,0,0,1600,0,1,0,7.8,7.8,47,78,1,1,0,0,1,1,3583,1150.0,1,2,0,-76.66
0,0,1,0,1600,0,0,0,7.8,7.8,63,77,1,3,0,0,1,0,3583,1150.0,1,2,0,-323.7900000000001
0,1,0,0,1600,0,1,0,7.8,7.8,84,80,1,1,0,0,1,1,3583,1150.0,1,3,0,-76.66
0,0,1,0,1600,0,0,0,7.8,7.8,48,79,1,2,0,0,1,0,3583,1150.0,1,3,0,-218.54
0,0,0,0,1600,0,0,0,7.8,7.8,55,73,0,2,0,0,1,0,3583,1150.0,1,6,0,-140.88
0,0,1,0,1600,0,0,0,7.8,7.8,41,55,0,4,0,0,1,0,3583,1150.0,1,6,0,-401.5400000000001
0,0,1,0,1600,0,0,0,7.8,7.8,56,43,0,5,0,0,1,0,3583,1150.0,1,6,0,-536.69
0,0,0,0,1600,0,0,0,7.8,7.8,46,44,0,1,0,0,1,0,3583,1150.0,1,7,0,-74.64999999999998
0,0,1,0,1600,0,0,0,7.8,7.8,49,44,0,2,0,0,1,0,3583,1150.0,1,7,0,-168.53999999999996
0,0,1,0,1600,0,0,0,7.8,7.8,66,42,0,4,0,0,1,0,3583,1150.0,1,7,0,-460.02
0,0,0,0,1600,0,0,0,7.8,7.8,67,40,0,1,0,0,1,0,3583,1150.0,1,8,0,-85.5
0,0,1,0,1600,0,0,0,7.8,7.8,39,41,0,2,0,0,1,0,3583,1150.0,1,8,0,-201.29999999999995
0,0,1,0,1600,0,0,0,7.8,7.8,91,40,0,2,0,0,1,0,3583,1150.0,1,10,0,-247.9699999999999
0,0,1,0,1600,0,0,0,7.8,7.8,76,42,0,5,0,0,1,0,3583,1150.0,1,10,0,-613.9100000000001
0,0,1,0,1600,0,0,0,7.8,7.8,69,41,0,5,0,0,1,0,3583,1150.0,1,11,0,-563.1099999999999
0,0,0,0,1600,0,0,0,7.8,7.8,83,40,0,1,0,0,1,0,3583,1150.0,1,12,0,-99.71999999999996
0,0,1,1,1600,0,0,0,7.8,7.8,62,41,0,2,0,0,1,0,3583,1150.0,1,12,0,-164.42999999999995
0,0,1,0,1600,0,0,0,7.8,7.8,76,43,0,3,0,0,1,0,3583,1150.0,1,12,0,-262.1299999999999
0,0,1,0,1600,0,0,0,7.8,7.8,31,42,0,4,0,0,1,0,3583,1150.0,1,12,0,-394.08
0,0,1,0,1600,0,0,0,7.8,7.8,1,41,0,5,0,0,1,0,3583,1150.0,1,12,0,-479.54
0,0,0,0,1600,0,0,0,7.8,7.8,61,44,0,1,0,0,1,0,3583,1150.0,1,13,0,-68.28
0,0,0,0,1600,0,0,0,7.8,7.8,54,44,0,2,0,0,1,0,3583,1150.0,1,13,0,-140.88
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,4,0,0,1,0,3583,1150.0,1,13,0,-336.76
0,0,1,0,1600,0,0,0,7.8,7.8,1,42,0,5,0,0,1,0,3583,1150.0,1,13,0,-469.5999999999999
0,0,0,0,1600,0,0,0,7.8,7.8,35,43,0,1,0,0,1,0,3583,1150.0,1,14,0,-72.88
0,0,0,0,1600,0,0,0,7.8,7.8,1,42,0,3,0,0,1,0,3583,1150.0,1,14,0,-219.54999999999995
0,0,1,0,1600,0,0,0,7.8,7.8,1,42,0,4,0,0,1,0,3583,1150.0,1,14,0,-394.49
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,5,0,0,1,0,3583,1150.0,1,14,0,-519.0800000000002
0,0,0,0,1600,0,0,0,7.8,7.8,25,42,0,1,0,0,1,0,3583,1150.0,1,15,0,-72.88
0,0,0,0,1600,0,0,0,7.8,7.8,1,42,0,2,0,0,1,0,3583,1150.0,1,15,0,-146.68
0,0,1,0,1600,0,0,0,7.8,7.8,1,41,0,3,0,0,1,0,3583,1150.0,1,15,0,-260.4
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,4,0,0,1,0,3583,1150.0,1,15,0,-434.08
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,5,0,0,1,0,3583,1150.0,1,15,0,-544.4299999999998
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,1,0,0,1,0,3583,1150.0,1,16,0,-75.38999999999999
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,2,0,0,1,0,3583,1150.0,1,16,0,-188.27000000000004
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,3,0,0,1,0,3583,1150.0,1,16,0,-303.8900000000001
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,4,0,0,1,0,3583,1150.0,1,16,0,-454.4000000000001
0,0,1,0,1600,0,0,0,7.8,7.8,1,42,0,5,0,0,1,0,3583,1150.0,1,16,0,-534.44
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,1,0,0,1,0,3583,1150.0,1,17,0,-89.11000000000001
0,0,1,0,1600,0,0,0,7.8,7.8,1,41,0,2,0,0,1,0,3583,1150.0,1,17,0,-217.50000000000009
0,0,1,1,1600,0,0,0,7.8,7.8,1,43,0,3,0,0,1,0,3583,1150.0,1,17,0,-254.21000000000004
0,0,1,1,1600,0,0,0,7.8,7.8,1,43,0,4,0,0,1,0,3583,1150.0,1,17,0,-314.4200000000001
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,5,0,0,1,0,3583,1150.0,1,17,0,-526.7900000000002
0,0,1,1,1600,0,0,0,7.8,7.8,1,44,0,1,0,0,1,0,3583,1150.0,1,18,0,-81.93
0,0,1,1,1600,0,0,0,7.8,7.8,1,44,0,2,0,0,1,0,3583,1150.0,1,18,0,-178.16999999999996
0,0,1,1,1600,0,0,0,7.8,7.8,1,44,0,3,0,0,1,0,3583,1150.0,1,18,0,-247.84000000000012
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,4,0,0,1,0,3583,1150.0,1,18,0,-421.47
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,5,0,0,1,0,3583,1150.0,1,18,0,-511.49
0,0,0,0,1600,0,0,0,7.8,7.8,1,40,0,1,0,0,1,0,3583,1150.0,1,19,0,-92.95
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,2,0,0,1,0,3583,1150.0,1,19,0,-179.96000000000004
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,3,0,0,1,0,3583,1150.0,1,19,0,-248.82000000000005
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,4,0,0,1,0,3583,1150.0,1,19,0,-377.43000000000006
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,5,0,0,1,0,3583,1150.0,1,19,0,-465.1199999999999
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,1,0,0,1,0,3583,1150.0,1,20,0,-69.11999999999998
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,2,0,0,1,0,3583,1150.0,1,20,0,-139.10000000000002
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,3,0,0,1,0,3583,1150.0,1,20,0,-216.81999999999996
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,4,0,0,1,0,3583,1150.0,1,20,0,-342.6399999999999
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,5,0,0,1,0,3583,1150.0,1,20,0,-422.5
0,0,1,0,1600,0,0,0,7.8,7.8,1,43,0,1,0,0,1,0,3583,1150.0,1,21,0,-69.97999999999999
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,2,0,0,1,0,3583,1150.0,1,21,0,-147.70000000000005
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,3,0,0,1,0,3583,1150.0,1,21,0,-226.53
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,4,0,0,1,0,3583,1150.0,1,21,0,-345.80999999999995
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,5,0,0,1,0,3583,1150.0,1,21,0,-440.1400000000001
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,1,0,0,1,0,3583,1150.0,1,22,0,-77.72999999999999
0,0,1,0,1600,0,0,0,7.8,7.8,1,45,0,2,0,0,1,0,3583,1150.0,1,22,0,-155.34999999999997
0,0,0,0,1600,0,0,0,7.8,7.8,1,45,0,3,0,0,1,0,3583,1150.0,1,22,0,-223.57000000000005
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,4,0,0,1,0,3583,1150.0,1,22,0,-360.10000000000014
0,0,0,0,1600,0,0,0,7.8,7.8,1,44,0,5,0,0,1,0,3583,1150.0,1,22,0,-392.76
0,0,1,0,1600,0,0,0,7.8,7.8,1,44,0,1,0,0,1,0,3583,1150.0,1,23,0,-77.72999999999999
0,0,0,0,1600,0,0,0,7.8,7.8,1,45,0,2,0,0,1,0,3583,1150.0,1,23,0,-148.91999999999996
0,0,0,0,1600,0,0,0,7.8,7.8,1,45,0,3,0,0,1,0,3583,1150.0,1,23,0,-229.27
0,0,0,0,1600,0,0,0,7.8,7.8,1,45,0,4,0,0,1,0,3583,1150.0,1,23,0,-317.3900000000001
0,0,0,0,1600,0,0,0,7.8,7.8,1,45,0,5,0,0,1,0,3583,1150.0,1,23,0,-394.9200000000001
0,0,0,0,1600,0,0,0,7.8,7.8,97,42,0,1,0,0,1,0,3583,1150.0,1,24,0,-74.64999999999998
0,0,0,0,1600,0,0,0,7.8,7.8,95,44,0,2,0,0,1,0,3583,1150.0,1,25,0,-168.47000000000003
0,0,0,0,1600,0,0,0,7.8,7.8,90,42,0,1,0,0,1,0,3583,1150.0,0,26,0,-121.12
0,0,0,0,1600,0,0,0,7.8,7.8,98,45,0,2,0,0,1,0,3583,1150.0,0,26,0,-222.99
0,0,0,0,1600,0,0,0,7.8,7.8,96,44,0,1,0,0,1,0,3583,1150.0,0,27,0,-101.69
0,0,0,0,1600,0,0,0,7.8,7.8,94,43,0,2,0,0,1,0,3583,1150.0,0,28,0,-247.80000000000007
0,1,0,1,1800,0,1,0,7.2,6.6,39,97,1,1,0,0,0,1,635,1000.0,0,5,1,-16.960000000000008
0,1,0,1,1800,0,1,0,7.2,6.6,55,94,1,2,0,0,0,1,635,1000.0,0,12,1,-32.920000000000016
0,1,0,1,1800,0,1,0,7.2,6.6,36,51,1,1,0,0,0,1,635,1000.0,0,13,1,-15.86
0,1,0,1,1800,0,1,0,7.2,6.6,24,74,1,1,0,0,0,1,635,1000.0,0,23,1,-9.670000000000016
0,1,0,1,1800,0,1,0,7.2,6.6,33,80,1,3,0,0,0,1,635,1000.0,0,25,1,-71.80000000000007
0,1,0,1,1800,0,1,0,7.2,6.6,37,84,1,4,0,0,0,1,635,1000.0,0,25,1,-96.66999999999996
0,1,0,1,1800,0,1,0,7.2,6.6,32,73,1,5,0,0,0,1,635,1000.0,0,25,1,-120.81999999999994
0,1,0,1,1800,0,1,0,7.2,6.6,30,47,1,2,0,0,0,1,635,1000.0,0,26,1,-41.43000000000001
0,1,0,1,1800,0,1,0,7.2,6.6,27,56,1,3,0,0,0,1,635,1000.0,0,26,1,-62.0
0,1,0,1,1800,0,1,0,7.2,6.6,25,56,1,4,0,0,0,1,635,1000.0,0,26,1,-82.57000000000005
0,1,0,1,1800,0,1,0,7.2,6.6,20,26,1,1,0,0,0,1,635,1000.0,0,27,1,-20.57000000000002
0,1,0,1,1800,0,1,0,7.2,6.6,20,41,1,2,0,0,0,1,635,1000.0,0,27,1,-41.43000000000001
0,1,0,1,1800,0,1,0,7.2,6.6,29,26,1,1,0,0,0,1,635,1000.0,0,28,1,-23.870000000000005
0,1,0,1,1800,0,1,0,7.2,6.6,21,39,1,2,0,0,0,1,635,1000.0,0,28,1,-38.13
0,1,0,1,1800,0,1,0,7.2,6.6,24,31,1,1,0,0,0,1,635,1000.0,0,29,1,-18.370000000000005
0,0,0,1,1800,0,0,0,8.7,9.0,30,100,0,5,0,1,1,0,713,1010.0,0,1,0,-71.51999999999998
0,1,0,1,1800,0,1,0,8.7,9.0,10,3,1,1,0,1,1,1,713,1010.0,0,3,0,-13.759999999999993
0,1,0,1,1800,0,1,0,8.7,9.0,4,3,1,2,0,1,1,1,713,1010.0,0,3,0,-27.789999999999964
0,1,0,1,1800,0,1,0,8.7,9.0,4,3,1,3,0,1,1,1,713,1010.0,0,3,0,-41.55000000000007
0,0,0,1,1800,0,0,0,8.7,9.0,4,3,1,4,0,1,1,0,713,1010.0,0,3,0,-90.8900000000001
0,1,0,1,1800,0,1,0,8.7,9.0,24,3,1,5,0,1,1,1,713,1010.0,0,3,0,-67.74000000000001
0,1,0,1,1800,0,1,0,8.7,9.0,3,1,1,1,0,1,1,1,713,1010.0,0,4,0,-13.759999999999993
0,1,0,1,1800,0,1,0,8.7,9.0,19,1,1,2,0,1,1,1,713,1010.0,0,4,0,-27.789999999999964
0,1,0,1,1800,0,1,0,8.7,9.0,3,1,1,3,0,1,1,1,713,1010.0,0,4,0,-39.38999999999999
0,1,0,1,1800,0,1,0,8.7,9.0,2,3,1,4,0,1,1,1,713,1010.0,0,4,0,-53.98000000000002
0,1,0,1,1800,0,1,0,8.7,9.0,3,30,1,5,0,1,1,1,713,1010.0,0,4,0,-73.56999999999994
0,1,0,1,1800,0,1,0,8.7,9.0,2,1,1,1,0,1,1,1,713,1010.0,0,5,0,-13.759999999999993
0,0,0,1,1800,0,0,0,8.7,9.0,2,1,1,2,0,1,1,0,713,1010.0,0,5,0,-65.90000000000003
0,1,0,1,1800,0,1,0,8.7,9.0,2,3,1,3,0,1,1,1,713,1010.0,0,5,0,-39.950000000000045
0,1,0,1,1800,0,1,0,8.7,9.0,2,97,1,3,0,1,1,1,713,1010.0,0,5,0,-39.950000000000045
0,0,0,1,1800,0,0,0,8.7,9.0,4,9,1,4,0,1,1,0,713,1010.0,0,5,0,-200.45000000000005
0,0,0,1,1800,0,0,0,8.7,9.0,4,95,1,4,0,1,1,0,713,1010.0,0,5,0,-200.45000000000005
0,0,0,1,1800,0,0,0,8.7,9.0,6,49,1,5,0,1,1,0,713,1010.0,0,5,0,-149.1300000000001
0,0,0,1,1800,0,0,0,8.7,9.0,6,94,1,5,0,1,1,0,713,1010.0,0,5,0,-149.1300000000001
0,0,0,0,1800,0,0,0,8.7,9.0,6,3,0,1,0,1,1,0,713,1010.0,0,6,0,-29.77000000000001
0,0,0,0,1800,0,0,0,8.7,9.0,35,3,0,2,0,1,1,0,713,1010.0,0,6,0,-80.15000000000003
0,0,0,0,1800,0,0,0,8.7,9.0,35,100,0,2,0,1,1,0,713,1010.0,0,6,0,-80.15000000000003
0,0,0,1,1800,0,0,0,8.7,9.0,41,6,0,2,0,1,0,0,716,1001.0,0,1,1,-37.82000000000005
0,1,0,1,1800,0,1,0,8.7,9.0,69,7,1,1,0,1,0,1,716,1001.0,0,2,1,-18.769999999999985
0,1,0,0,1800,0,1,0,8.7,9.0,66,13,0,1,0,1,0,1,716,1001.0,0,4,1,-15.980000000000018
0,1,0,0,1800,0,1,0,8.7,9.0,60,12,0,2,0,1,0,1,716,1001.0,0,4,1,-35.860000000000014
0,1,0,1,1800,0,1,0,8.7,9.0,85,15,1,3,0,1,0,1,716,1001.0,0,4,1,-64.39999999999998
0,1,0,1,1800,0,1,0,8.7,9.0,67,17,1,4,0,1,0,1,716,1001.0,0,4,1,-93.13000000000012
0,1,0,1,1800,0,1,0,8.7,9.0,95,11,1,2,0,1,0,1,716,1001.0,0,5,1,-48.32999999999993
0,0,0,1,1800,0,0,0,8.7,9.0,92,15,1,4,0,1,0,0,716,1001.0,0,5,1,-172.61000000000013
0,1,0,1,1800,0,1,0,8.7,9.0,76,18,1,1,0,1,0,1,716,1001.0,0,6,1,-28.71999999999997
0,1,0,1,1800,0,1,0,8.7,9.0,82,14,1,2,0,1,0,1,716,1001.0,0,6,1,-56.07000000000005
0,1,0,1,1800,0,1,0,8.7,9.0,84,12,1,3,0,1,0,1,716,1001.0,0,6,1,-83.66000000000008
0,0,0,0,1800,0,0,0,8.7,9.0,45,25,0,1,0,1,0,0,716,1001.0,0,7,1,-75.13
0,0,0,0,1800,0,0,0,8.7,9.0,31,22,0,1,0,1,0,0,716,1001.0,0,8,1,-69.82999999999998
0,0,0,1,1800,0,0,0,8.7,9.0,21,5,1,1,0,1,0,0,716,1001.0,0,10,1,-62.10999999999996
0,0,0,1,1800,0,0,0,8.7,9.0,33,11,1,3,0,1,0,0,716,1001.0,0,10,1,-161.99
0,0,0,0,1800,0,0,0,8.7,9.0,41,17,0,4,0,1,0,0,716,1001.0,0,10,1,-227.33999999999992
0,0,0,0,1800,0,0,0,8.7,9.0,44,7,0,1,0,1,0,0,716,1001.0,0,11,1,-39.73000000000002
0,0,0,0,1800,0,0,0,8.7,9.0,27,12,0,3,0,1,0,0,716,1001.0,0,15,1,-161.99
0,0,0,0,1800,0,0,0,8.7,9.0,26,14,0,4,0,1,0,0,716,1001.0,0,15,1,-205.62999999999988
0,0,0,0,1800,0,0,0,8.7,9.0,43,20,0,5,0,1,0,0,716,1001.0,0,15,1,-259.3399999999999
0,0,0,1,1800,0,0,0,8.7,9.0,88,11,1,3,0,1,0,0,716,1001.0,0,29,1,-194.77
0,0,0,1,1800,0,0,0,8.7,9.0,97,14,1,5,0,1,0,0,716,1001.0,0,29,1,-306.0999999999999
0,0,0,1,1800,0,0,0,8.7,9.0,100,10,1,3,0,1,0,0,716,1001.0,0,30,1,-183.42000000000007
0,0,0,0,1800,0,0,1,8.7,9.0,89,6,0,1,0,1,0,0,716,1002.0,0,3,0,-53.27999999999997
0,0,0,1,1800,0,0,1,8.7,9.0,46,4,1,1,0,1,0,0,716,1002.0,0,6,0,-62.30000000000001
0,1,0,1,1800,0,1,1,8.7,9.0,44,6,1,2,0,1,0,1,716,1002.0,0,6,0,47.25999999999999
0,0,0,1,1800,0,0,1,8.7,9.0,45,9,1,4,0,1,0,0,716,1002.0,0,6,0,-179.92000000000007
0,1,0,1,1800,0,1,1,8.7,9.0,49,8,1,5,0,1,0,1,716,1002.0,0,6,0,144.3499999999999
0,0,0,1,1800,0,0,1,8.7,9.0,42,5,1,2,0,1,0,0,716,1002.0,0,7,0,-84.09000000000003
0,1,0,1,1800,0,1,1,8.7,9.0,51,9,1,3,0,1,0,1,716,1002.0,0,7,0,91.79999999999995
0,1,0,1,1800,0,1,1,8.7,9.0,45,8,1,4,0,1,0,1,716,1002.0,0,7,0,120.91000000000008
0,1,0,1,1800,0,1,1,8.7,9.0,41,2,1,2,0,1,0,1,716,1002.0,0,8,0,68.08000000000004
0,0,0,0,1800,0,0,1,8.7,9.0,51,14,0,4,0,1,0,0,716,1002.0,0,8,0,-217.45000000000005
0,0,0,0,1800,0,0,1,8.7,9.0,54,20,0,5,0,1,0,0,716,1002.0,0,8,0,-219.1400000000001
0,0,0,0,1800,0,0,1,8.7,9.0,95,30,0,3,0,1,0,0,716,1002.0,0,9,0,-107.95999999999992
0,1,0,0,1800,0,1,1,8.7,9.0,83,38,0,4,0,1,0,1,716,1002.0,0,9,0,121.84000000000016
0,0,0,0,1800,0,0,1,8.7,9.0,90,42,0,5,0,1,0,0,716,1002.0,0,9,0,-229.89999999999984
0,1,0,0,1800,0,1,1,8.7,9.0,84,42,0,3,0,1,0,1,716,1002.0,0,10,0,81.92999999999984
0,1,0,0,1800,0,1,1,8.7,9.0,71,39,0,4,0,1,0,1,716,1002.0,0,10,0,112.01999999999998
0,1,0,0,1800,0,1,1,8.7,9.0,83,28,0,5,0,1,0,1,716,1002.0,0,10,0,145.66000000000008
0,0,0,0,1800,0,0,1,8.7,9.0,86,31,0,3,0,1,0,0,716,1002.0,0,11,0,-131.73000000000002
0,0,0,0,1800,0,0,1,8.7,9.0,80,16,0,4,0,1,0,0,716,1002.0,0,11,0,-188.3800000000001
0,1,0,0,1800,0,1,1,8.7,9.0,55,16,0,5,0,1,0,1,716,1002.0,0,11,0,149.90999999999983
0,0,0,0,1800,0,0,1,8.7,9.0,81,12,0,3,0,1,0,0,716,1002.0,0,12,0,-122.95000000000005
0,0,0,0,1800,0,0,1,8.7,9.0,99,6,0,2,0,1,0,0,716,1002.0,0,13,0,-114.92999999999996
0,0,0,0,1800,0,0,1,8.7,9.0,57,9,0,3,0,1,0,0,716,1002.0,0,13,0,-183.9000000000001
0,0,0,0,1800,0,0,1,8.7,9.0,65,10,0,4,0,1,0,0,716,1002.0,0,13,0,-254.54999999999995
0,1,0,0,1800,0,1,1,8.7,9.0,86,13,0,5,0,1,0,1,716,1002.0,0,13,0,167.6400000000001
0,0,0,0,1800,0,0,1,8.7,9.0,57,3,0,1,0,1,0,0,716,1002.0,0,14,0,-33.160000000000025
0,0,0,0,1800,0,0,1,8.7,9.0,59,4,0,2,0,1,0,0,716,1002.0,0,14,0,-118.73000000000002
0,1,0,0,1800,0,1,1,8.7,9.0,76,9,0,3,0,1,0,1,716,1002.0,0,14,0,103.90999999999995
0,0,0,0,1800,0,0,1,8.7,9.0,62,14,0,5,0,1,0,0,716,1002.0,0,14,0,-194.94000000000003
0,0,0,0,1800,0,0,1,8.7,9.0,46,3,0,1,0,1,0,0,716,1002.0,0,15,0,-56.93000000000001
0,1,0,1,1800,0,1,1,8.7,9.0,39,5,1,1,0,1,0,1,716,1002.0,0,16,0,37.72999999999996
0,1,0,1,1800,0,1,1,8.7,9.0,45,13,1,2,0,1,0,1,716,1002.0,0,16,0,70.26999999999998
0,0,0,1,1800,0,0,1,8.7,9.0,52,16,1,3,0,1,0,0,716,1002.0,0,16,0,-181.33000000000004
0,1,0,1,1800,0,1,1,8.7,9.0,61,15,1,4,0,1,0,1,716,1002.0,0,16,0,128.66000000000008
0,0,0,1,1800,0,0,1,8.7,9.0,54,20,1,5,0,1,0,0,716,1002.0,0,16,0,-198.8500000000001
